#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Unsecreted_BME_ORY07591.1  -          DUF2530              PF10745.11     0.035   10.1   2.5     0.064    9.3   2.5   1.3   1   0   0   1   1   1   0 -
Unsecreted_SCE_NP_013515.3 -          DUF2530              PF10745.11     0.036   10.1   2.3      0.11    8.6   0.2   2.1   2   0   0   2   2   2   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1174674_evm.model.c7180000050927.1 -          DUF2704              PF10866.10   0.00038   16.1   0.2     0.042    9.4   0.0   2.9   3   0   0   3   3   3   2 -
Unsecreted_DDI_XP_637335.1 -          DUF2722              PF10846.10   0.00031   15.5  24.7   0.00045   14.9  24.7   1.2   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_647088.1 -          DUF2722              PF10846.10       0.3    5.6  31.6      0.45    5.0  31.6   1.1   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1188808_evm.model.d7180000067340.2 -          DUF2795              PF11387.10   5.1e-05   19.1   0.8       3.5    3.7   0.0   8.7  12   0   0  12  12  12   1 -
Unsecreted_RMI_XP_023465855.1 -          DUF2981              PF11200.10    0.0085   11.4   0.1    0.0085   11.4   0.1   1.7   2   0   0   2   2   2   1 -
Unsecreted_NSP_KAG0175419.1   -          DUF2981              PF11200.10     0.013   10.8   2.1     0.023   10.0   2.1   1.3   1   0   0   1   1   1   0 -
Unsecreted_ASP_KAF7977175.1 -          DUF2989              PF11207.10    0.0054   12.2   1.0      0.23    6.9   0.0   3.6   2   1   2   4   4   4   1 -
Unsecreted_SCE_NP_013515.3 -          DUF3010              PF11215.10    0.0043   13.1   0.0    0.0066   12.5   0.0   1.3   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1189552_evm.model.d7180000072822.1 -          DUF3039              PF11238.10      0.35    6.4   9.9      0.13    7.8   1.9   2.4   2   0   0   2   2   2   0 -
Unsecreted_NSP_KAG0175419.1 -          DUF308               PF03729.15         9    2.5  21.1      0.22    7.6   8.1   2.7   2   1   1   3   3   3   0 -
Unsecreted_RIR_XP_025178365.1 -          DUF3139              PF11337.10       9.1    2.8  18.4      0.36    7.3   0.2   3.7   4   0   0   4   4   4   0 -
Unsecreted_BME_ORY07120.1 -          DUF3149              PF11346.10       1.4    4.4  21.4     0.018   10.4   0.2   4.2   3   0   0   3   3   3   0 -
Unsecreted_DDI_XP_629488.1 -          DUF3276              PF11680.10     0.041    9.7   9.3      0.02   10.7   6.0   2.2   2   0   0   2   2   2   0 -
Unsecreted_POR_XP_003719427.1 -          DUF3318              PF11780.10    0.0013   14.4   1.3    0.0024   13.5   1.3   1.4   1   0   0   1   1   1   1 -
Unsecreted_POR_XP_003711391.1 -          DUF3322              PF11795.10    0.0012   14.6   0.0    0.0018   14.0   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002904189.1 -          DUF3340              PF11818.10    0.0024   13.7   0.7    0.0052   12.6   0.7   1.5   1   0   0   1   1   1   1 -
Unsecreted_PEF_RQM09844.1 -          DUF3361              PF11841.10     0.014   11.0   1.5     0.064    8.9   1.3   2.4   2   0   0   2   2   2   0 -
Unsecreted_LGO_jgi_LeugonAS2_1_2166572_estExt_fgenesh1_pm.C_1060011 -          DUF3385              PF11865.10    0.0034   13.1   2.2        12    1.5   0.0   6.5   6   2   1   7   7   7   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1180200_evm.model.c7180000072496.1 -          DUF3404              PF11884.10     0.018    9.9   2.0     0.019    9.9   2.0   1.1   1   0   0   1   1   1   0 -
Unsecreted_NCR_XP_960551.1 -          DUF3408              PF11888.10        10    2.1  16.4       4.6    3.2   9.2   2.4   2   0   0   2   2   2   0 -
Unsecreted_DDI_XP_001134481.1 -          DUF3439              PF11921.10      0.64    5.7  13.7       2.7    3.7  13.7   2.1   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_635899.1    -          DUF3439              PF11921.10       1.5    4.5  27.9      0.14    7.9   7.0   2.7   2   0   0   2   2   2   0 -
Unsecreted_PFA_XP_001348447.1 -          DUF3450              PF11932.10       2.2    3.2   8.4     0.059    8.3   1.3   1.9   2   0   0   2   2   2   0 -
Unsecreted_DDI_XP_647088.1 -          DUF3464              PF11947.10      0.16    7.4   8.0      0.29    6.6   8.0   1.3   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_637335.1 -          DUF3464              PF11947.10       4.9    2.6  15.6       8.7    1.8  15.6   1.3   1   0   0   1   1   1   0 -
Unsecreted_PEF_RQM12491.1 -          DUF3481              PF11980.10      0.13    7.8   5.9      0.56    5.8   0.1   3.5   3   0   0   3   3   3   0 -
Unsecreted_SCE_NP_011854.1 -          DUF349               PF03993.14     0.041    9.9   9.6     0.076    9.0   9.6   1.4   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1178402_evm.model.c7180000065129.1 -          DUF3511              PF12023.10   0.00098   14.7   0.3      0.11    8.1   0.0   2.5   2   0   0   2   2   2   2 -
Unsecreted_PEF_RQM14951.1 -          DUF3517              PF12030.10   4.6e-13   44.2   4.3   8.1e-13   43.4   4.3   1.4   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002907733.1 -          DUF3523              PF12037.10       3.3    2.7  17.8       6.4    1.7  17.8   1.4   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1181863_evm.model.c7180000078913.1 -          DUF3530              PF12048.10      0.42    5.7   6.6      0.51    5.4   6.6   1.0   1   0   0   1   1   1   0 -
Unsecreted_MAN_KID71466.1 -          DUF3611              PF12263.10    0.0047   12.6   0.0    0.0067   12.0   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_ECU_NP_586011.1 -          DUF3638              PF12340.10     0.011   10.8   0.8     0.027    9.5   0.0   1.9   2   0   0   2   2   2   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1178286_evm.model.c7180000064716.1 -          DUF3644              PF12358.10    0.0048   13.2   0.1     0.018   11.3   0.1   2.1   1   0   0   1   1   1   1 -
Unsecreted_NSP_KAG0175419.1 -          DUF3784              PF12650.9          5    3.2  15.2   2.3e+02   -2.1  15.2   2.6   1   1   0   1   1   1   0 -
Unsecreted_RIR_XP_025188535.1 -          DUF3788              PF12663.9     0.0058   12.3   2.1     0.053    9.2   2.1   2.4   1   1   0   1   1   1   1 -
Unsecreted_DDI_XP_629224.1 -          DUF3801              PF12687.9        6.8    2.4  26.7      0.14    8.0   7.5   3.3   3   0   0   3   3   3   0 -
Unsecreted_DDI_XP_638336.1 -          DUF3807              PF12720.9        1.8    4.5  33.2     0.075    9.0  19.9   3.1   3   0   0   3   3   3   0 -
Unsecreted_RMI_XP_023466654.1 -          DUF3808              PF10300.11   1.4e-89  296.7   4.0   4.9e-89  294.9   0.4   2.3   2   1   0   2   2   2   1 -
Unsecreted_CPA_KAF3769046.1 -          DUF3810              PF12725.9        3.2    2.7  14.2      0.15    7.1   7.9   2.0   2   0   0   2   2   2   0 -
Unsecreted_SCE_NP_009469.2 -          DUF3856              PF12968.9    0.00089   15.0   0.0      0.49    6.1   0.1   3.5   3   1   0   3   3   3   2 -
Unsecreted_PRU_jgi_Orpsp1_1_1176102_evm.model.c7180000056410.1 -          DUF3859              PF12975.9     0.0066   12.2   0.7     0.076    8.7   0.1   2.8   3   0   0   3   3   3   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_1857666_e_gw1.270.25.1 -          DUF3919              PF13057.8     0.0016   13.9   0.0    0.0018   13.7   0.0   1.0   1   0   0   1   1   1   1 -
Unsecreted_BME_ORX84354.1 -          DUF3938              PF13074.8     0.0052   13.1   0.4     0.017   11.4   0.4   1.9   1   0   0   1   1   1   1 -
Unsecreted_PGR_XP_003320439.1  -          DUF3991              PF13154.8      0.002   14.3   0.2      0.34    7.2   0.0   2.6   1   1   1   2   2   2   2 -
Unsecreted_MCI_L0F63_001385-T1 -          DUF3991              PF13154.8     0.0091   12.2   0.0      0.02   11.1   0.0   1.5   1   0   0   1   1   1   1 -
Unsecreted_UMA_XP_011388041.1 -          DUF4042              PF13251.8    1.5e-12   43.2  11.1   2.1e-12   42.8   3.7   3.7   3   1   0   3   3   3   1 -
Unsecreted_PFA_XP_001349062.1 -          DUF4064              PF13273.8        1.7    4.8  16.4       8.6    2.5  15.0   3.0   2   1   0   2   2   2   0 -
Unsecreted_FOL_RSM05864.1 -          DUF4083              PF13314.8       0.39    6.5   6.8       0.9    5.3   0.1   3.0   2   0   0   2   2   2   0 -
Unsecreted_FFL_RSL63810.1 -          DUF4083              PF13314.8       0.42    6.4   6.8      0.92    5.3   0.1   3.0   2   0   0   2   2   2   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1179931_evm.model.c7180000071410.1 -          DUF4106              PF13388.8    0.00064   14.7  31.2     0.001   14.1  31.2   1.2   1   0   0   1   1   1   1 -
Unsecreted_FFL_RSL63810.1                             -          DUF4131              PF13567.8       0.29    6.5   6.2      0.42    5.9   0.9   2.8   2   0   0   2   2   2   0 -
Unsecreted_LGO_jgi_LeugonAS2_1_1448156_CE1448155_1611 -          DUF4131              PF13567.8       0.38    6.1   7.8      0.16    7.3   0.1   2.1   2   0   0   2   2   2   0 -
Unsecreted_FOL_RSM05864.1                             -          DUF4131              PF13567.8       0.52    5.6   6.9      0.41    6.0   0.9   2.7   2   0   0   2   2   2   0 -
Unsecreted_CPA_KAF3768918.1                           -          DUF4131              PF13567.8          9    1.6  12.4      0.51    5.7   0.6   3.3   3   1   0   3   3   3   0 -
Unsecreted_KPA_ANZ77372.1 -          DUF4149              PF13664.8        3.6    3.7  18.5       2.6    4.2   0.2   3.6   3   1   0   3   3   3   0 -
Unsecreted_DDI_XP_637335.1 -          DUF4175              PF13779.8     0.0017   12.0  22.8    0.0021   11.7  22.8   1.0   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_638336.1 -          DUF4175              PF13779.8      0.056    7.0  32.0     0.096    6.2  32.0   1.3   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_647088.1 -          DUF4175              PF13779.8        1.1    2.8  24.2       1.4    2.4  24.2   1.0   1   0   0   1   1   1   0 -
Unsecreted_AAM_KAG0265510.1 -          DUF4203              PF13886.8    4.2e-20   68.0  27.1   5.7e-20   67.5  27.1   1.2   1   0   0   1   1   1   1 -
Unsecreted_PEF_RQM09078.1 -          DUF4211              PF13926.8    2.5e-05   20.2   0.1     6e-05   18.9   0.1   1.6   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1181911_evm.model.c7180000079118.1 -          DUF4219              PF13961.8      0.008   11.7   0.6     0.025   10.1   0.6   1.9   1   0   0   1   1   1   1 -
Unsecreted_BME_ORY07120.1 -          DUF4271              PF14093.8       0.94    5.0  44.5      0.11    8.1  15.0   3.8   1   1   2   3   3   3   0 -
Unsecreted_FFL_RSL63810.1 -          DUF4328              PF14219.8      0.017   10.4   4.7    0.0068   11.7   0.4   2.4   2   1   0   2   2   2   0 -
Unsecreted_FOL_RSM05864.1 -          DUF4328              PF14219.8       0.02   10.2   4.9    0.0066   11.8   0.4   2.5   2   1   0   2   2   2   0 -
Unsecreted_PIN_XP_002907829.1 -          DUF4381              PF14316.8     0.0073   12.3   0.0     0.017   11.1   0.0   1.6   1   0   0   1   1   1   1 -
Unsecreted_SST_KIJ51183.1 -          DUF4400              PF14348.8      0.012   10.9   0.9     0.026    9.8   0.9   1.6   1   1   0   1   1   1   0 -
Unsecreted_DDI_XP_637335.1    -          DUF4407              PF14362.8      0.014   10.3   9.6     0.019   10.0   9.6   1.2   1   0   0   1   1   1   0 -
Unsecreted_PIN_XP_002998531.1 -          DUF4407              PF14362.8       0.15    7.0   5.4      0.01   10.9   0.4   1.5   2   0   0   2   2   2   0 -
Unsecreted_DDI_XP_647088.1    -          DUF4407              PF14362.8          2    3.3  13.2         3    2.7  13.2   1.2   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_638336.1    -          DUF4407              PF14362.8          7    1.5  21.9        18    0.2  21.9   1.6   1   0   0   1   1   1   0 -
Unsecreted_CAL_XP_717780.1    -          DUF4407              PF14362.8        7.8    1.4  10.9        13    0.6  10.9   1.3   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1182478_evm.model.c7180000081441.1 -          DUF4444              PF14563.8      0.027    9.9   3.8      0.51    5.8   0.4   2.4   2   0   0   2   2   2   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1185330_evm.model.c7180000093287.1 -          DUF4444              PF14563.8      0.042    9.3   3.8      0.64    5.5   0.4   2.4   2   0   0   2   2   2   0 -
Unsecreted_SCE_NP_013635.1 -          DUF4446              PF14584.8       0.11    8.2   4.7     0.074    8.8   1.2   2.4   2   0   0   2   2   2   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1181863_evm.model.c7180000078913.1 -          DUF4512              PF14975.8       0.28    7.5   9.7      0.54    6.7   9.7   1.4   1   0   0   1   1   1   0 -
Unsecreted_TMA_KAF8230137.1 -          DUF4533              PF15047.8     0.0032   12.9   0.0    0.0049   12.3   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_642480.1 -          DUF4614              PF15391.8       0.53    6.0  14.3      0.27    6.9   0.6   2.2   2   0   0   2   2   2   0 -
Unsecreted_VNO_XP_028493846.1 -          DUF4644              PF15486.8       0.12    7.8   4.7     0.025   10.1   0.2   2.0   2   0   0   2   2   2   0 -
Unsecreted_ASP_KAF7977509.1 -          DUF4663              PF15668.7       0.14    6.8   8.6      0.25    6.0   8.6   1.4   1   0   0   1   1   1   0 -
Unsecreted_MAN_KID71466.1 -          DUF4690              PF15756.7     0.0026   14.1   0.3    0.0081   12.5   0.3   1.8   1   0   0   1   1   1   1 -
Unsecreted_BME_ORY01541.1 -          DUF4704              PF15787.7      7e-08   27.7  18.3   4.7e-06   21.7   1.8   7.4   6   1   0   6   6   6   3 -
Unsecreted_DDI_XP_638336.1 -          DUF4746              PF15928.7        9.2    1.2  19.1     0.023    9.8   8.3   2.1   3   0   0   3   3   3   0 -
Unsecreted_NCR_XP_960551.1 -          DUF4770              PF15994.7        1.8    4.4   8.8       2.1    4.3   4.4   2.2   2   0   0   2   2   2   0 -
Unsecreted_PEF_RQM16934.1     -          DUF4834              PF16118.7    0.00037   17.2   0.2      0.12    9.1   0.0   2.4   2   0   0   2   2   2   1 -
Unsecreted_DDI_XP_647088.1    -          DUF4834              PF16118.7     0.0018   15.0   4.6    0.0038   13.9   4.6   1.5   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002900637.1 -          DUF4834              PF16118.7     0.0057   13.3   0.1     0.013   12.2   0.1   1.6   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_637335.1    -          DUF4834              PF16118.7      0.018   11.8  13.1     0.049   10.3  13.1   1.8   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_642107.2    -          DUF4834              PF16118.7       0.48    7.2  11.9     0.065   10.0   2.5   3.0   3   0   0   3   3   3   0 -
Unsecreted_RIR_XP_025178365.1 -          DUF4834              PF16118.7          2    5.2   8.3       4.4    4.1   0.0   3.5   4   0   0   4   4   4   0 -
Unsecreted_FOL_RSL85092.1 -          DUF4908              PF16252.7     0.0069   11.6   0.0     0.011   10.9   0.0   1.3   1   0   0   1   1   1   1 -
Unsecreted_SST_KIJ47093.1 -          DUF4941              PF16299.7    0.00013   17.0   0.0   0.00019   16.4   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_SST_KIJ42472.1 -          DUF4941              PF16299.7    0.00095   14.1   0.0    0.0015   13.5   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_ECU_NP_586135.1 -          DUF520               PF04461.15    0.0065   12.3   1.6      0.11    8.4   0.0   2.6   2   1   0   2   2   2   1 -
Unsecreted_DDI_XP_638336.1 -          DUF5308              PF17233.4        2.9    3.8  20.6       0.1    8.6  10.4   2.8   3   0   0   3   3   3   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1179931_evm.model.c7180000071410.1 -          DUF5327              PF17261.4       0.67    6.5  11.9       1.6    5.2  11.5   1.9   2   0   0   2   2   2   0 -
Unsecreted_FAL_XP_009492763.1 -          DUF533               PF04391.14       9.7    1.4  13.0       0.1    7.9   2.6   2.3   2   0   0   2   2   2   0 -
Unsecreted_CMA_jgi_Corma2_736035_gm1.1687_g -          DUF5372              PF17342.4     0.0087   12.0   0.2      0.32    7.1   0.0   2.6   2   1   0   2   2   2   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_1448156_CE1448155_1611 -          DUF5455              PF17537.4     0.0034   13.6   0.2    0.0067   12.7   0.2   1.4   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1186565_evm.model.d7180000051545.1 -          DUF5484              PF17583.4        4.1    2.9  12.5         1    4.8   0.4   4.2   4   0   0   4   4   4   0 -
Unsecreted_LGO_jgi_LeugonAS2_1_1938632_fgenesh1_kg.40___119___TRINITY_DN6455_c3_g2_i6 -          DUF5494              PF17598.4     0.0051   12.7   0.0    0.0057   12.5   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002902113.1 -          DUF5510              PF17629.4     0.0011   14.6   0.8    0.0031   13.2   0.8   1.8   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002907829.1 -          DUF5556              PF17711.3     0.0061   12.2   0.7     0.012   11.3   0.7   1.4   1   0   0   1   1   1   1 -
Unsecreted_TMA_KAF8220143.1 -          DUF5557              PF17712.3     0.0057   12.3   0.9      0.03   10.0   0.4   1.9   2   0   0   2   2   2   1 -
Unsecreted_DDI_XP_642480.1 -          DUF5580              PF17743.3        1.3    3.1  18.7      0.18    6.0   2.3   2.1   2   0   0   2   2   2   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1186527_evm.model.d7180000051215.1 -          DUF5640              PF18692.3       0.02   10.6  10.5     0.033    9.9   0.8   4.6   4   1   0   4   4   4   0 -
Unsecreted_DDI_XP_643093.1 -          DUF5641              PF18701.3      0.012   11.6   1.5      0.87    5.6   0.1   2.5   2   0   0   2   2   2   0 -
Unsecreted_BME_ORX94271.1 -          DUF5654              PF18898.2     0.0054   12.5   3.3    0.0052   12.5   0.7   2.4   2   0   0   2   2   2   1 -
Unsecreted_MAN_KID71466.1 -          DUF5665              PF18910.2      0.069    9.1   4.1      0.11    8.4   4.1   1.2   1   0   0   1   1   1   0 -
Unsecreted_AMA_KNE71340.1     -          DUF5706              PF18967.2    0.00074   15.7   0.1    0.0024   14.0   0.1   1.8   1   0   0   1   1   1   1 -
